Key Values,LineNumber,SourceName,M_NB,M_QTY_INDEX,M_TP_BUY,CURRENCY,INSTRUMENT,TRN_STATUS,TRN_FMLY,TRN_GRP,TRN_TYPE,PORTFOLIO,M_PL_CGR2,M_PL_CGRA2,M_PL_CGU2,M_PL_CGUA2,M_PL_CSFCP2,M_PL_CSFI2,M_PL_CSFR2,M_PL_CSFRV2,M_PL_CSNF2,M_PL_CSNFCP2,M_PL_CSNFR2,M_PL_CSNFRV2,M_PL_FE2,M_PL_FEFI2,M_PL_FMV2,M_PL_FMVCL2,M_PL_FPFCP2,M_PL_FPFRV2,M_PL_FPNFCP2,M_PL_FPNFRV2,M_PL_FTFI2,M_PL_INSCUR,M_PL_KEY1,M_PL_MVFCP2,M_PL_MVFRV2,M_PL_MVNFCP2,M_PL_MVNFRV2,M_PL_NFMV2,M_PL_NFMVCL2,M_PL_RVR2,M_PL_RVRA2,M_PL_RVU2,M_PL_RVUA2,M_PLIRDACC12,M_PLIRDACC22,M_PLIRDACS12,M_PLIRDACS22,M_PLIRDCUR1,M_PLIRDCUR2,M_PLIRDFPV12,M_PLIRDFPV22,M_RSKSECTION,M_TP_TYPE
62504307,266,MX 2.1,62504307,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,143617.7902,143617.7902,0,30.33544,0,309695.7354,309665.4,0,0,309665.4,0,0,143616.6307,143616.6307,0,0,0,0,-1.159461,HKD,30spaces,143616.6307,0,143617.7902,0,143617.7902,143617.7902,0,0,309665.4,309665.4,56868.49,-29861.34,56868.49,-29861.34,HKD,HKD,1818506.26,-1674889.63,20spaces,11spaces
62504307,266,MX 3.1,62504307,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,143293.5544,143293.5544,0,30.33544,0,309695.7354,309665.4,0,0,309665.4,0,0,143292.3975,0,0,0,0,0,-1.156843,HKD,30spaces,143292.3975,0,143293.5544,0,143293.5544,0,0,0,309665.4,309665.4,56868.49,-29861.34,56868.49,-29861.34,HKD,HKD,1818502.95,-1675210.56,20spaces,11spaces
62614910,268,MX 2.1,62614910,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK FITRA,0,0,151291.638,151291.638,0,1.692765,0,79428.48729,79426.79452,0,0,79426.79452,0,0,151290.4166,151290.4166,0,0,0,0,-1.221413,HKD,30spaces,151290.4166,0,151291.638,0,151291.638,151291.638,0,0,79426.79452,79426.79452,40657.53,-29745.21,40657.53,-29745.21,HKD,HKD,794301.34,-643010.92,20spaces,11spaces
62614910,268,MX 3.1,62614910,0,B,HKD,HKD HIBOR 3M,MKT_OP,IRD,IRS,   ,BBBBHK FITRA,0,0,150923.2636,150923.2636,0,1.692765,0,79428.48729,79426.79452,0,0,79426.79452,0,0,150922.0452,0,0,0,0,0,-1.218439,HKD,30spaces,150922.0452,0,150923.2636,0,150923.2636,0,0,0,79426.79452,79426.79452,40657.53,-29745.21,40657.53,-29745.21,HKD,HKD,794300.3,-643378.26,20spaces,11spaces
51781937,271,MX 2.1,51781937,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK FITRA,0,0,120542.1655,120542.1655,0,-454.684817,0,-953775.7807,-953321.0959,0,0,-953321.0959,0,0,120541.1923,120541.1923,0,0,0,0,-0.973166,HKD,30spaces,120541.1923,0,120542.1655,0,120542.1655,120542.1655,0,0,-953321.0959,-953321.0959,-4602.74,3135.04,-4602.74,3135.04,HKD,HKD,-2091332.85,2211874.05,20spaces,11spaces
51781937,271,MX 3.1,51781937,0,B,HKD,HKD HIBOR 3M,MKT_OP,IRD,IRS,   ,BBBBHK FITRA,0,0,121225.2906,121225.2906,0,-454.684817,0,-953775.7807,-953321.0959,0,0,-953321.0959,0,0,121224.3119,0,0,0,0,0,-0.978681,HKD,30spaces,121224.3119,0,121225.2906,0,121225.2906,0,0,0,-953321.0959,-953321.0959,-4602.74,3135.04,-4602.74,3135.04,HKD,HKD,-2091328.09,2212552.41,20spaces,11spaces
63668133,259,MX 2.1,63668133,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,100651.1722,100651.1722,0,8.098945,0,73103.98936,73095.89041,0,0,73095.89041,-5000,-1.158643,100650.3596,100650.3596,0,0,0,0,-0.812581,HKD,30spaces,100650.3596,0,100651.1722,0,100651.1722,100651.1722,0,0,73095.89041,73095.89041,313863.01,-264016.66,313863.01,-264016.66,HKD,HKD,1337230.01,-1236579.65,20spaces,11spaces
63668133,259,MX 3.1,63668133,0,B,HKD,HKD HIBOR 3M,MKT_OP,IRD,IRS,   ,BBBBHK IRD JT,0,0,100478.455,100478.455,0,8.098945,0,73103.98936,73095.89041,0,0,73095.89041,-5000,-1.158643,100477.6438,0,0,0,0,0,-0.811186,HKD,30spaces,100477.6438,0,100478.455,0,100478.455,0,0,0,73095.89041,73095.89041,313863.01,-264016.66,313863.01,-264016.66,HKD,HKD,1337229.81,-1236752.17,20spaces,11spaces
67627155,242,MX 2.1,67627155,0,B,CN2,CN2 7D REPO 3M,LIVE,IRD,IRS,   ,BBBBHK IRDSTD,0,0,1817049.552,1817049.552,1536852.518,2326.076931,0,0,1534526.441,1534526.441,0,0,-9147.094335,-32.320731,282412.0092,282412.0092,0,0,0,0,-111.102385,CN2,30spaces,282412.0092,0,282523.1116,0,282523.1116,282523.1116,0,0,0,0,-85342.47,152921.09,-85342.47,152921.09,CN2,CN2,-5273227.31,5555639.32,20spaces,11spaces
67627155,242,MX 3.1,67627155,0,B,CN2,CN2 7D REPO 3M,MKT_OP,IRD,IRS,   ,BBBBHK IRDSTD,0,0,1817049.552,1817049.552,1536852.518,2326.076931,0,0,1534526.441,1534526.441,0,0,-9147.094335,-32.32073,4837.635213,0,0,0,0,0,-1.870376,CN2,30spaces,4837.635213,0,282523.1116,0,282523.1116,0,0,0,0,0,-85342.47,152921.09,-85342.47,152921.09,CN2,CN2,-5273227.31,5555639.32,20spaces,11spaces
62736699,256,MX 2.1,62736699,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRDEXO CK,0,0,-62104.64043,-62104.64043,0,-15.556051,0,-185505.0081,-185489.4521,0,0,-185489.4521,0,0,-62104.13904,-62104.13904,0,0,0,0,0.501386,HKD,30spaces,-62104.13904,0,-62104.64043,0,-62104.64043,-62104.64043,0,0,-185489.4521,-185489.4521,-65205.48,60055.01,-65205.48,60055.01,HKD,HKD,-1481504.08,1419399.94,20spaces,11spaces
62736699,256,MX 3.1,62736699,0,B,HKD,HKD HIBOR 3M,MKT_OP,IRD,IRS,   ,BBBBHK IRDEXO CK,0,0,-59955.99948,-59955.99948,0,-15.556051,0,-185505.0081,-185489.4521,0,0,-185489.4521,0,0,-59955.51544,0,0,0,0,0,0.484039,HKD,30spaces,-59955.51544,0,-59955.99948,0,-59955.99948,0,0,0,-185489.4521,-185489.4521,-65205.48,60055.01,-65205.48,60055.01,HKD,HKD,-1481501.78,1421546.26,20spaces,11spaces
37383559,248,MX 2.1,37383559,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,-503588.0036,-503588.0036,0,-3564.995576,0,-2204135.311,-2200570.315,0,0,-2200570.315,-3011.73,-9.812721,-503583.9381,-503583.9381,0,0,0,0,4.065586,HKD,30spaces,-503583.9381,0,-503588.0036,0,-503588.0036,-503588.0036,0,0,-2200570.315,-2200570.315,-130643.84,33968.3,-130643.84,33968.3,HKD,HKD,-721225.53,217641.59,20spaces,11spaces
37383559,248,MX 3.1,37383559,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,-503343.7322,-503343.7322,0,-3564.995576,0,-2204135.311,-2200570.315,0,0,-2200570.315,-3011.73,-9.812721,-503339.6686,0,0,0,0,0,4.063614,HKD,30spaces,-503339.6686,0,-503343.7322,0,-503343.7322,0,0,0,-2200570.315,-2200570.315,-130643.84,33968.3,-130643.84,33968.3,HKD,HKD,-721224.58,217884.91,20spaces,11spaces
67816834,232,MX 2.1,67816834,0,B,CN1,CN1 SHIBOR ON,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,144098.0122,144098.0122,0,0,0,0,0,0,0,0,0,0,144041.5479,144041.5479,0,0,0,0,-56.464287,CN1,30spaces,144041.5479,0,144098.0122,0,144098.0122,144098.0122,0,0,0,0,0,0,0,0,CN1,CN1,-1085820.64,1229862.19,20spaces,11spaces
67816834,232,MX 3.1,67816834,0,B,CN1,CN1 SHIBOR ON,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,100683.8976,100683.8976,0,0,0,0,0,0,0,0,0,0,100644.445,0,0,0,0,0,-39.452622,CN1,30spaces,100644.445,0,100683.8976,0,100683.8976,0,0,0,0,0,0,0,0,0,CN1,CN1,-1085820.64,1186465.09,20spaces,11spaces
67063284,219,MX 2.1,67063284,0,B,CN1,CN1 SHIBOR ON,LIVE,IRD,IRS,   ,DCNSH IRD KT,0,0,-25045.67218,-25045.67218,0,0,0,0,0,0,0,0,0,0,-25035.85812,-25035.85812,0,0,0,0,9.814056,CN1,30spaces,-25035.85812,0,-25045.67218,0,-25045.67218,-25045.67218,0,0,0,0,0,0,0,0,CN1,CN1,-136235.25,111199.39,20spaces,11spaces
67063284,219,MX 3.1,67063284,0,B,CN1,CN1 SHIBOR ON,LIVE,IRD,IRS,   ,DCNSH IRD KT,0,0,-26930.13766,-26930.13766,0,0,0,0,0,0,0,0,0,0,-26919.58518,0,0,0,0,0,10.552477,CN1,30spaces,-26919.58518,0,-26930.13766,0,-26930.13766,0,0,0,0,0,0,0,0,0,CN1,CN1,-136235.25,109315.66,20spaces,11spaces
62503484,265,MX 2.1,62503484,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,-219343.5341,-219343.5341,0,-46.33049,0,-472989.8505,-472943.52,0,0,-472943.52,0,0,-219341.7633,-219341.7633,0,0,0,0,1.770812,HKD,30spaces,-219341.7633,0,-219343.5341,0,-219343.5341,-219343.5341,0,0,-472943.52,-472943.52,-86853.7,45606.41,-86853.7,45606.41,HKD,HKD,-2777355.01,2558013.25,20spaces,11spaces
62503484,265,MX 3.1,62503484,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,-218848.3376,-218848.3376,0,-46.33049,0,-472989.8505,-472943.52,0,0,-472943.52,0,0,-218846.5708,0,0,0,0,0,1.766815,HKD,30spaces,-218846.5708,0,-218848.3376,0,-218848.3376,0,0,0,-472943.52,-472943.52,-86853.7,45606.41,-86853.7,45606.41,HKD,HKD,-2777349.97,2558503.4,20spaces,11spaces
64163178,291,MX 2.1,64163178,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,-15230.34364,-15230.34364,0,-16.771073,0,-190857.5382,-190840.7671,0,0,-190840.7671,-4958.35,-1.028086,-15230.22068,-15230.22068,0,0,0,0,0.122958,HKD,30spaces,-15230.22068,0,-15230.34364,0,-15230.34364,-15230.34364,0,0,-190840.7671,-190840.7671,-195945.21,97691.18,-195945.21,97691.18,HKD,HKD,-2599559.3,2584329.08,20spaces,11spaces
64163178,291,MX 3.1,64163178,0,B,HKD,HKD HIBOR 3M,MKT_OP,IRD,IRS,   ,BBBBHK IRD JT,0,0,-14928.60162,-14928.60162,0,-16.771073,0,-190857.5382,-190840.7671,0,0,-190840.7671,-4958.35,-1.028086,-14928.4811,0,0,0,0,0,0.120522,HKD,30spaces,-14928.4811,0,-14928.60162,0,-14928.60162,0,0,0,-190840.7671,-190840.7671,-195945.21,97691.18,-195945.21,97691.18,HKD,HKD,-2599555.14,2584626.66,20spaces,11spaces
67340222,200,MX 2.1,67340222,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,-150672.3457,-150672.3457,0,0,0,0,0,0,0,0,-210,-0.468451,-150591.8842,-150591.8842,0,0,0,0,80.461501,CN1,30spaces,-150591.8842,0,-150672.3457,0,-150672.3457,-150672.3457,0,0,0,0,49487.67,-60649.49,49487.67,-60649.49,CN1,CN1,3068002.69,-3218594.57,20spaces,11spaces
67340222,200,MX 3.1,67340222,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,-150672.3457,-150672.3457,0,0,0,0,0,0,0,0,0,0,-150591.8842,0,0,0,0,0,80.461501,CN1,30spaces,-150591.8842,0,-150672.3457,0,-150672.3457,0,0,0,0,0,49487.67,-60649.49,49487.67,-60649.49,CN1,CN1,3068002.69,-3218594.57,20spaces,11spaces
67340224,201,MX 2.1,67340224,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,315201.7209,315201.7209,0,0,0,0,0,0,0,0,-360,-0.803059,315033.398,315033.398,0,0,0,0,-168.322882,CN1,30spaces,315033.398,0,315201.7209,0,315201.7209,315201.7209,0,0,0,0,-115212.33,151623.73,-115212.33,151623.73,CN1,CN1,-3008699.95,3323733.35,20spaces,11spaces
67340224,201,MX 3.1,67340224,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,315201.7209,315201.7209,0,0,0,0,0,0,0,0,0,0,315033.398,0,0,0,0,0,-168.322882,CN1,30spaces,315033.398,0,315201.7209,0,315201.7209,0,0,0,0,0,-115212.33,151623.73,-115212.33,151623.73,CN1,CN1,-3008699.95,3323733.35,20spaces,11spaces
67880996,234,MX 2.1,67880996,0,B,CN1,CN1 SHIBOR ON,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,56314.26609,56314.26609,0,0,0,0,0,0,0,0,0,0,56292.19955,56292.19955,0,0,0,0,-22.066542,CN1,30spaces,56292.19955,0,56314.26609,0,56314.26609,56314.26609,0,0,0,0,0,0,0,0,CN1,CN1,-1195909.39,1252201.58,20spaces,11spaces
67880996,234,MX 3.1,67880996,0,B,CN1,CN1 SHIBOR ON,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,37469.61124,37469.61124,0,0,0,0,0,0,0,0,0,0,37454.92891,0,0,0,0,0,-14.682332,CN1,30spaces,37454.92891,0,37469.61124,0,37469.61124,0,0,0,0,0,0,0,0,0,CN1,CN1,-1195909.39,1233364.31,20spaces,11spaces
57586311,287,MX 2.1,57586311,0,B,SGD,SGD CRSHKD 3M,LIVE,IRD,CS,   ,BBBBHK IRD CORP,0,0,-499788.4685,-499788.4685,851968.3324,4967.92001,0,-184840.1404,662160.272,846902.2717,0,-184741.9997,0,0,-1346573.024,-1346573.024,0,0,0,0,117.716302,SGD,30spaces,-1346573.024,0,-1346690.74,0,-1346690.74,-1346690.74,0,0,-184741.9997,-184741.9997,-283029.04,39589.04,-283029.04,39589.04,HKD,SGD,-76002160.6,11598050.46,20spaces,11spaces
57586311,287,MX 3.1,57586311,0,B,SGD,SGD CRSHKD 3M,MKT_OP,IRD,CS,   ,BBBBHK IRD CORP,713110.4436,713110.4436,-1212898.912,-1212898.912,851968.3324,4967.92001,639405.5528,-184840.1404,662160.272,846902.2717,635225.3268,-184741.9997,0,0,-1346573.024,0,0,0,0,0,117.716302,SGD,30spaces,-1346573.024,0,-1346690.74,0,-1346690.74,0,-77885.11678,-77885.11678,-106856.8829,-106856.8829,-283029.04,39589.04,-283029.04,39589.04,HKD,SGD,-76002160.6,11598050.46,20spaces,11spaces
67806357,213,MX 2.1,67806357,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,57122.20756,57122.20756,0,0,0,0,0,0,0,0,-310,-0.210241,57091.70337,57091.70337,0,0,0,0,-30.504194,CN1,30spaces,57091.70337,0,57122.20756,0,57122.20756,57122.20756,0,0,0,0,-36657.53,59239.73,-36657.53,59239.73,CN1,CN1,-1637343.06,1694434.76,20spaces,11spaces
67806357,213,MX 3.1,67806357,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,57122.20756,57122.20756,0,0,0,0,0,0,0,0,0,0,57091.70337,0,0,0,0,0,-30.504194,CN1,30spaces,57091.70337,0,57122.20756,0,57122.20756,0,0,0,0,0,-36657.53,59239.73,-36657.53,59239.73,CN1,CN1,-1637343.06,1694434.76,20spaces,11spaces
67466233,226,MX 2.1,67466233,0,B,CN1,CN1 SHIBOR ON,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,48921.87612,48921.87612,0,0,0,0,0,0,0,0,0,0,48902.70626,48902.70626,0,0,0,0,-19.169861,CN1,30spaces,48902.70626,0,48921.87612,0,48921.87612,48921.87612,0,0,0,0,0,0,0,0,CN1,CN1,-452128.46,501031.17,20spaces,11spaces
67466233,226,MX 3.1,67466233,0,B,CN1,CN1 SHIBOR ON,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,32897.35213,32897.35213,0,0,0,0,0,0,0,0,0,0,32884.46142,0,0,0,0,0,-12.890709,CN1,30spaces,32884.46142,0,32897.35213,0,32897.35213,0,0,0,0,0,0,0,0,0,CN1,CN1,-452128.46,485012.92,20spaces,11spaces
62379706,261,MX 2.1,62379706,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRDEXO CK,0,0,75692.03725,75692.03725,0,35.711167,0,334524.0399,334488.3288,0,0,334488.3288,0,0,75691.42617,75691.42617,0,0,0,0,-0.61108,HKD,30spaces,75691.42617,0,75692.03725,0,75692.03725,75692.03725,0,0,334488.3288,334488.3288,88219.18,-48790.25,88219.18,-48790.25,HKD,HKD,2096724.38,-2021032.95,20spaces,11spaces
62379706,261,MX 3.1,62379706,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRDEXO CK,0,0,75301.57964,75301.57964,0,35.711167,0,334524.0399,334488.3288,0,0,334488.3288,0,0,75300.97171,0,0,0,0,0,-0.607928,HKD,30spaces,75300.97171,0,75301.57964,0,75301.57964,0,0,0,334488.3288,334488.3288,88219.18,-48790.25,88219.18,-48790.25,HKD,HKD,2096720.89,-2021419.92,20spaces,11spaces
52424450,224,MX 2.1,52424450,0,B,CN1,CN1 CFXS 7D,LIVE,IRD,IRS,   ,DCNSH FXD GY,0,0,-391944.1656,-391944.1656,0,-9183.165733,0,-274544.9372,-265361.7715,0,0,-265361.7715,0,0,-391734.861,-391734.861,0,0,0,0,209.304604,CN1,30spaces,-391734.861,0,-391944.1656,0,-391944.1656,-391944.1656,0,0,-265361.7715,-265361.7715,-353497.42,314674.57,-353497.42,314674.57,CN1,CN1,-2638215.12,2246480.26,20spaces,11spaces
52424450,224,MX 3.1,52424450,0,B,CN1,CN1 CFXS 7D,MKT_OP,IRD,IRS,   ,DCNSH FXD GY,0,0,-391944.1656,-391944.1656,0,-8917.526851,0,-268755.901,-259838.3742,0,0,-259838.3742,0,0,-391734.861,0,0,0,0,0,209.304604,CN1,30spaces,-391734.861,0,-391944.1656,0,-391944.1656,0,0,0,-259838.3742,-259838.3742,-353497.42,314674.57,-353497.42,314674.57,CN1,CN1,-2638215.12,2246480.26,20spaces,11spaces
37441093,252,MX 2.1,37441093,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,969436.624,969436.624,0,6902.530432,0,4295269.435,4288366.904,0,0,4288366.904,0,0,969428.7975,969428.7975,0,0,0,0,-7.826492,HKD,30spaces,969428.7975,0,969436.624,0,969436.624,969436.624,0,0,4288366.904,4288366.904,228726.03,-60501.67,228726.03,-60501.67,HKD,HKD,1408530.11,-439101.31,20spaces,11spaces
37441093,252,MX 3.1,37441093,0,B,HKD,HKD HIBOR 3M,LIVE,IRD,IRS,   ,BBBBHK IRD JT,0,0,968969.328,968969.328,0,6902.530432,0,4295269.435,4288366.904,0,0,4288366.904,0,0,968961.5053,0,0,0,0,0,-7.82272,HKD,30spaces,968961.5053,0,968969.328,0,968969.328,0,0,0,4288366.904,4288366.904,228726.03,-60501.67,228726.03,-60501.67,HKD,HKD,1408528.26,-439566.75,20spaces,11spaces
67466513,227,MX 2.1,67466513,0,B,CN1,CN1 SHIBOR ON,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,40545.8447,40545.8447,0,0,0,0,0,0,0,0,0,0,40529.95696,40529.95696,0,0,0,0,-15.887743,CN1,30spaces,40529.95696,0,40545.8447,0,40545.8447,40545.8447,0,0,0,0,0,0,0,0,CN1,CN1,-460501.21,501031.17,20spaces,11spaces
67466513,227,MX 3.1,67466513,0,B,CN1,CN1 SHIBOR ON,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,24521.32071,24521.32071,0,0,0,0,0,0,0,0,0,0,24511.71212,0,0,0,0,0,-9.608591,CN1,30spaces,24511.71212,0,24521.32071,0,24521.32071,0,0,0,0,0,0,0,0,0,CN1,CN1,-460501.21,485012.92,20spaces,11spaces
67912603,212,MX 2.1,67912603,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,-169152.2432,-169152.2432,0,0,0,0,0,0,0,0,-6230.98,-2.838572,-169061.9132,-169061.9132,0,0,0,0,90.330069,CN1,30spaces,-169061.9132,0,-169152.2432,0,-169152.2432,-169152.2432,0,0,0,0,14095.89,-19479.45,14095.89,-19479.45,CN1,CN1,7850952.69,-8020014.6,20spaces,11spaces
67912603,212,MX 3.1,67912603,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,-169152.2432,-169152.2432,0,0,0,0,0,0,0,0,-5720.98,-2.742305,-169061.9132,0,0,0,0,0,90.330069,CN1,30spaces,-169061.9132,0,-169152.2432,0,-169152.2432,0,0,0,0,0,14095.89,-19479.45,14095.89,-19479.45,CN1,CN1,7850952.69,-8020014.6,20spaces,11spaces
67874225,217,MX 2.1,67874225,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,-258072.0063,-258072.0063,0,0,0,0,0,0,0,0,-546,-0.261721,-257934.1916,-257934.1916,0,0,0,0,137.814678,CN1,30spaces,-257934.1916,0,-258072.0063,0,-258072.0063,-258072.0063,0,0,0,0,36620.55,-53636.71,36620.55,-53636.71,CN1,CN1,6332171.39,-6590105.58,20spaces,11spaces
67874225,217,MX 3.1,67874225,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,-258072.0063,-258072.0063,0,0,0,0,0,0,0,0,0,0,-257934.1916,0,0,0,0,0,137.814678,CN1,30spaces,-257934.1916,0,-258072.0063,0,-258072.0063,0,0,0,0,0,36620.55,-53636.71,36620.55,-53636.71,CN1,CN1,6332171.39,-6590105.58,20spaces,11spaces
67874224,216,MX 2.1,67874224,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,529127.4248,529127.4248,0,0,0,0,0,0,0,0,-6229.9,-3.461642,528844.8621,528844.8621,0,0,0,0,-282.562712,CN1,30spaces,528844.8621,0,529127.4248,0,529127.4248,529127.4248,0,0,0,0,-108164.38,160109.59,-108164.38,160109.59,CN1,CN1,-12686586.66,13215431.52,20spaces,11spaces
67874224,216,MX 3.1,67874224,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,529127.4248,529127.4248,0,0,0,0,0,0,0,0,-4819.9,-2.785769,528844.8621,0,0,0,0,0,-282.562712,CN1,30spaces,528844.8621,0,529127.4248,0,529127.4248,0,0,0,0,0,-108164.38,160109.59,-108164.38,160109.59,CN1,CN1,-12686586.66,13215431.52,20spaces,11spaces
67912605,202,MX 2.1,67912605,0,B,CN1,CN1 7DREPO 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,-134198.8268,-134198.8268,0,0,0,0,0,0,0,0,-4610,-2.03251,-134127.1624,-134127.1624,0,0,0,0,71.664372,CN1,30spaces,-134127.1624,0,-134198.8268,0,-134198.8268,-134198.8268,0,0,0,0,27041.1,-38958.9,27041.1,-38958.9,CN1,CN1,3219431.82,-3353558.99,20spaces,11spaces
67912605,202,MX 3.1,67912605,0,B,CN1,CN1 7DREPO 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,-134198.8268,-134198.8268,0,0,0,0,0,0,0,0,-4000,-1.917368,-134127.1624,0,0,0,0,0,71.664372,CN1,30spaces,-134127.1624,0,-134198.8268,0,-134198.8268,0,0,0,0,0,27041.1,-38958.9,27041.1,-38958.9,CN1,CN1,3219431.82,-3353558.99,20spaces,11spaces
67874227,222,MX 2.1,67874227,0,B,CN1,CN1 SHIBOR 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,90261.90339,90261.90339,0,0,0,0,0,0,0,0,-210,-0.100662,90210.75605,90210.75605,0,0,0,0,-51.147334,CN1,30spaces,90210.75605,0,90261.90339,0,90261.90339,90261.90339,0,0,0,0,-13413.7,17183.33,-13413.7,17183.33,CN1,CN1,-3661312.09,3751522.85,20spaces,11spaces
67874227,222,MX 3.1,67874227,0,B,CN1,CN1 SHIBOR 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,90261.90339,90261.90339,0,0,0,0,0,0,0,0,0,0,90210.75605,0,0,0,0,0,-51.147334,CN1,30spaces,90210.75605,0,90261.90339,0,90261.90339,0,0,0,0,0,-13413.7,17183.33,-13413.7,17183.33,CN1,CN1,-3661312.09,3751522.85,20spaces,11spaces
67908928,225,MX 2.1,67908928,0,B,AU1,AU1 DEPOSIT,LIVE,IRD,LN_BR,   ,DCNSU CT SIPB,0,0,6.090844,6.090844,18000,0,0,0,18000,18000,0,0,0,0,-17986.34871,-17986.34871,0,0,0,0,7.560446,AU1,30spaces,-17986.34871,0,-17993.90916,0,-17993.90916,-17993.90916,0,0,0,0,-1.98,0,-1.98,0,AU1,3spaces,-17986.35,0,20spaces,11spaces
67908928,225,MX 3.1,67908928,0,B,AU1,AU1 DEPOSIT,LIVE,IRD,LN_BR,   ,DCNSU CT SIPB,0,0,6.090844,6.090844,18000,0,0,0,18000,18000,0,0,0,0,-17986.34871,0,0,0,0,0,7.560446,AU1,30spaces,-17986.34871,0,-17993.90916,0,-17993.90916,0,0,0,0,0,-1.97,0,-1.97,0,AU1,3spaces,-17986.35,0,20spaces,11spaces
67874226,221,MX 2.1,67874226,0,B,CN1,CN1 SHIBOR 3M N,LIVE,IRD,IRS,   ,DCNSH IRD BL,0,0,170398.3976,170398.3976,0,0,0,0,0,0,0,0,-1510,-0.723806,170301.8405,170301.8405,0,0,0,0,-96.557056,CN1,30spaces,170301.8405,0,170398.3976,0,170398.3976,170398.3976,0,0,0,0,-233753.42,257750,-233753.42,257750,CN1,CN1,-6966007.02,7136308.86,20spaces,11spaces
67874226,221,MX 3.1,67874226,0,B,CN1,CN1 SHIBOR 3M N,MKT_OP,IRD,IRS,   ,DCNSH IRD BL,0,0,170398.3976,170398.3976,0,0,0,0,0,0,0,0,0,0,170301.8405,0,0,0,0,0,-96.557056,CN1,30spaces,170301.8405,0,170398.3976,0,170398.3976,0,0,0,0,0,-233753.42,257750,-233753.42,257750,CN1,CN1,-6966007.02,7136308.86,20spaces,11spaces
